state initials,county name,rent50_0,rent50_1,rent50_2,rent50_3,rent50_4,year
MS,Covington County,559,566,746,930,1039,2020
MS,Franklin County,492,520,657,865,915,2020
MS,George County,603,611,805,1003,1294,2020
MS,Greene County,548,555,731,953,1018,2020
MS,Grenada County,509,516,680,857,925,2020
MS,Holmes County,492,499,657,844,1081,2020
MS,Humphreys County,492,577,657,819,975,2020
MS,Issaquena County,492,499,657,819,915,2020
MS,Itawamba County,543,577,680,877,921,2020
MS,Jasper County,547,578,730,910,1016,2020
MS,Jefferson County,492,520,657,896,915,2020
MS,Jefferson Davis County,512,601,684,949,952,2020
MS,Jones County,504,612,774,965,1049,2020
MS,Kemper County,492,499,657,819,915,2020
MS,Lafayette County,697,804,966,1318,1370,2020
MS,Lauderdale County,532,620,817,1018,1107,2020
MS,Lawrence County,586,619,782,974,1089,2020
MS,Leake County,508,515,678,855,1060,2020
MS,Lee County,591,595,778,987,1184,2020
MS,Leflore County,434,510,657,819,890,2020
MS,Lincoln County,538,542,705,977,1238,2020
MS,Lowndes County,571,602,762,1083,1338,2020
MS,Marion County,542,572,723,976,979,2020
MS,Monroe County,504,539,673,839,1032,2020
MS,Montgomery County,492,520,657,828,1154,2020
MS,Neshoba County,532,545,710,885,962,2020
MS,Newton County,532,539,710,885,1084,2020
MS,Noxubee County,492,522,657,912,915,2020
MS,Oktibbeha County,633,727,836,1042,1413,2020
MS,Panola County,539,615,719,923,974,2020
MS,Pearl River County,608,616,811,1042,1421,2020
MS,Pike County,555,632,741,977,1004,2020
MS,Pontotoc County,532,539,710,895,962,2020
MS,Prentiss County,492,516,657,819,890,2020
MS,Quitman County,492,499,657,819,890,2020
MS,Scott County,521,550,695,873,968,2020
MS,Sharkey County,492,499,657,887,890,2020
MS,Smith County,428,499,657,899,915,2020
MS,Stone County,509,538,680,929,932,2020
MS,Sunflower County,473,636,726,905,1035,2020
MS,Tallahatchie County,492,499,657,851,1098,2020
MS,Tippah County,492,530,657,839,921,2020
MS,Tishomingo County,492,577,657,939,1032,2020
MS,Union County,517,606,690,916,1211,2020
MS,Walthall County,492,499,657,912,915,2020
MS,Warren County,564,568,727,1008,1158,2020
MS,Washington County,561,606,720,950,1117,2020
MS,Wayne County,492,520,657,840,915,2020
MS,Webster County,492,577,657,848,1154,2020
MS,Wilkinson County,492,520,657,819,915,2020
MS,Winston County,492,537,657,948,1125,2020
MS,Yalobusha County,492,499,657,856,915,2020
MO,Adair County,453,518,682,943,1197,2020
MO,Atchison County,433,490,645,804,985,2020
MO,Audrain County,458,519,683,853,925,2020
MO,Barry County,485,488,643,868,871,2020
MO,Barton County,426,557,634,832,1083,2020
MO,Benton County,496,499,657,948,1154,2020
MO,Butler County,457,533,702,938,995,2020
MO,Camden County,500,566,745,996,1241,2020
MO,Carroll County,426,481,634,790,921,2020
MO,Carter County,430,501,660,822,894,2020
MO,Cedar County,426,484,634,812,859,2020
MO,Chariton County,426,492,634,897,1113,2020
MO,Clark County,426,487,634,849,968,2020
MO,Cooper County,449,509,669,926,988,2020
MO,Crawford County,541,545,649,901,991,2020
MO,Dade County,465,526,693,864,1217,2020
MO,Daviess County,426,508,634,915,998,2020
MO,Dent County,426,481,634,805,921,2020
MO,Douglas County,426,481,634,829,1113,2020
MO,Dunklin County,426,497,634,892,984,2020
MO,Gasconade County,438,496,653,928,1146,2020
MO,Gentry County,434,491,647,853,915,2020
MO,Grundy County,442,500,659,883,1006,2020
MO,Harrison County,446,520,685,882,928,2020
MO,Henry County,485,565,744,996,1008,2020
MO,Hickory County,424,484,637,858,972,2020
MO,Holt County,426,481,634,872,1113,2020
MO,Howard County,551,554,730,916,989,2020
MO,Howell County,452,512,674,840,918,2020
MO,Iron County,426,537,634,888,1089,2020
MO,Johnson County,498,569,742,1070,1276,2020
MO,Knox County,426,481,634,851,968,2020
MO,Laclede County,475,493,649,936,1139,2020
MO,Lawrence County,447,512,666,961,1076,2020
MO,Lewis County,418,487,641,799,979,2020
MO,Linn County,426,512,634,790,859,2020
MO,Livingston County,477,539,710,885,1091,2020
MO,Macon County,439,481,634,856,859,2020
MO,Madison County,434,499,646,805,875,2020
MO,Maries County,426,539,634,790,922,2020
MO,Marion County,547,552,685,957,960,2020
MO,Mercer County,426,481,634,843,859,2020
MO,Miller County,477,571,711,886,963,2020
MO,Mississippi County,476,538,709,884,1003,2020
MO,Monroe County,441,499,657,819,1052,2020
MO,Montgomery County,444,503,662,893,897,2020
MO,Morgan County,452,516,674,910,913,2020
MO,New Madrid County,447,506,666,830,910,2020
MO,Nodaway County,449,522,688,916,1067,2020
MO,Oregon County,413,495,634,915,1077,2020
MO,Ozark County,454,514,677,844,1034,2020
MO,Pemiscot County,426,481,634,860,1068,2020
MO,Perry County,463,524,690,974,1211,2020
MO,Pettis County,519,592,736,976,997,2020
MO,Phelps County,513,581,765,959,1246,2020
MO,Pike County,471,555,702,875,951,2020
MO,Pulaski County,531,677,791,1141,1389,2020
MO,Putnam County,435,492,648,935,989,2020
MO,Ralls County,503,569,749,933,1143,2020
MO,Randolph County,495,529,664,891,931,2020
MO,Reynolds County,427,483,636,793,971,2020
MO,Ripley County,426,522,634,790,968,2020
MO,St. Clair County,413,501,634,908,1071,2020
MO,Ste. Genevieve County,459,553,684,960,1049,2020
MO,St. Francois County,428,499,657,948,972,2020
MO,Saline County,447,506,666,850,904,2020
MO,Schuyler County,430,487,641,860,868,2020
MO,Scotland County,426,500,634,790,968,2020
MO,Scott County,443,530,680,920,998,2020
MO,Shannon County,428,499,657,819,890,2020
MO,Shelby County,413,481,634,790,1104,2020
MO,Stoddard County,463,539,710,885,962,2020
MO,Stone County,598,602,747,1043,1312,2020
MO,Sullivan County,472,534,703,876,952,2020
MO,Taney County,508,610,758,1026,1035,2020
MO,Texas County,413,481,634,828,947,2020
MO,Vernon County,459,519,684,907,927,2020
MO,Washington County,426,481,634,790,968,2020
MO,Wayne County,452,487,641,813,892,2020
MO,Worth County,426,481,634,848,968,2020
MO,Wright County,426,481,634,804,924,2020
MT,Beaverhead County,556,674,806,1011,1415,2020
MT,Big Horn County,629,700,912,1136,1317,2020
MT,Blaine County,492,627,714,958,1031,2020
MT,Broadwater County,641,706,930,1159,1486,2020
MT,Carter County,492,551,714,1030,1141,2020
MT,Chouteau County,514,566,745,981,1009,2020
MT,Custer County,588,657,852,1216,1246,2020
MT,Daniels County,563,629,816,1177,1304,2020
MT,Dawson County,634,824,973,1213,1318,2020
MT,Deer Lodge County,530,662,769,1067,1349,2020
MT,Fallon County,591,717,857,1162,1369,2020
MT,Fergus County,610,671,884,1102,1552,2020
MT,Flathead County,661,785,998,1440,1677,2020
MT,Gallatin County,751,818,1066,1538,1872,2020
MT,Garfield County,492,551,714,980,1141,2020
MT,Glacier County,538,610,803,1001,1180,2020
MT,Granite County,528,581,765,953,1222,2020
MT,Hill County,677,681,809,1064,1289,2020
MT,Jefferson County,688,758,998,1244,1627,2020
MT,Judith Basin County,492,551,714,978,1141,2020
MT,Lake County,568,687,872,1117,1257,2020
MT,Lewis and Clark County,688,832,1056,1440,1614,2020
MT,Liberty County,547,551,714,980,1141,2020
MT,Lincoln County,574,654,832,1200,1430,2020
MT,McCone County,528,590,765,1050,1222,2020
MT,Madison County,787,810,922,1149,1473,2020
MT,Meagher County,535,599,776,1021,1240,2020
MT,Mineral County,496,632,719,1037,1149,2020
MT,Musselshell County,654,762,1003,1250,1602,2020
MT,Park County,749,784,1033,1412,1639,2020
MT,Petroleum County,655,733,950,1303,1518,2020
MT,Phillips County,492,551,714,890,1141,2020
MT,Pondera County,527,645,764,1102,1242,2020
MT,Powder River County,505,557,733,913,1171,2020
MT,Powell County,499,550,724,902,1157,2020
MT,Prairie County,655,733,950,1303,1518,2020
MT,Ravalli County,643,708,932,1328,1636,2020
MT,Richland County,730,804,1059,1320,1615,2020
MT,Roosevelt County,581,640,843,1051,1142,2020
MT,Rosebud County,506,645,734,1028,1206,2020
MT,Sanders County,596,609,793,1065,1173,2020
MT,Sheridan County,586,656,850,1059,1273,2020
MT,Silver Bow County,649,718,884,1102,1198,2020
MT,Stillwater County,588,657,852,1229,1361,2020
MT,Sweet Grass County,623,697,903,1303,1443,2020
MT,Teton County,544,634,835,1041,1466,2020
MT,Toole County,512,653,743,926,1187,2020
MT,Treasure County,565,632,819,1021,1308,2020
MT,Valley County,612,673,887,1105,1202,2020
MT,Wheatland County,518,579,751,1030,1200,2020
MT,Wibaux County,658,736,954,1309,1524,2020
NE,Adams County,470,585,721,976,1190,2020
NE,Antelope County,455,593,698,930,969,2020
NE,Arthur County,547,637,839,1046,1182,2020
NE,Banner County,484,564,743,954,1047,2020
NE,Blaine County,467,544,717,920,1010,2020
NE,Boone County,455,543,698,870,1075,2020
NE,Box Butte County,455,531,698,944,968,2020
NE,Boyd County,455,613,698,899,946,2020
NE,Brown County,491,572,753,938,1061,2020
NE,Buffalo County,536,624,822,1129,1443,2020
NE,Burt County,493,575,757,943,1170,2020
NE,Butler County,485,566,745,940,1049,2020
NE,Cedar County,455,530,698,966,969,2020
NE,Chase County,455,608,698,870,983,2020
NE,Cherry County,535,657,821,1152,1156,2020
NE,Cheyenne County,470,603,721,973,977,2020
NE,Clay County,455,613,698,870,1056,2020
NE,Colfax County,487,576,747,935,1012,2020
NE,Cuming County,455,552,698,906,955,2020
NE,Custer County,455,530,698,870,946,2020
NE,Dawes County,486,566,746,930,1051,2020
NE,Dawson County,483,584,741,986,1103,2020
NE,Deuel County,508,591,779,1019,1055,2020
NE,Dodge County,534,622,819,1039,1192,2020
NE,Dundy County,529,617,812,1012,1144,2020
NE,Fillmore County,455,613,698,912,978,2020
NE,Franklin County,483,563,741,923,1269,2020
NE,Frontier County,455,530,698,878,946,2020
NE,Furnas County,455,530,698,870,946,2020
NE,Gage County,478,557,733,949,1126,2020
NE,Garden County,455,568,698,921,983,2020
NE,Garfield County,455,534,698,870,983,2020
NE,Gosper County,483,651,741,1023,1092,2020
NE,Grant County,484,564,743,954,1047,2020
NE,Greeley County,455,530,698,870,983,2020
NE,Harlan County,455,530,698,876,954,2020
NE,Hayes County,504,588,774,994,1090,2020
NE,Hitchcock County,455,530,698,947,950,2020
NE,Holt County,455,613,698,926,983,2020
NE,Hooker County,473,551,726,932,1023,2020
NE,Jefferson County,455,530,698,924,983,2020
NE,Johnson County,455,530,698,934,946,2020
NE,Kearney County,521,702,799,996,1082,2020
NE,Keith County,526,530,698,887,1075,2020
NE,Keya Paha County,484,564,743,954,1047,2020
NE,Kimball County,481,648,738,920,1079,2020
NE,Knox County,455,530,698,911,991,2020
NE,Lincoln County,574,577,760,1026,1030,2020
NE,Logan County,455,530,698,980,983,2020
NE,Loup County,484,564,743,954,1047,2020
NE,McPherson County,484,564,743,954,1047,2020
NE,Madison County,492,573,755,1019,1023,2020
NE,Morrill County,502,644,771,961,1044,2020
NE,Nance County,455,577,698,889,1156,2020
NE,Nemaha County,522,566,698,962,1049,2020
NE,Nuckolls County,455,610,698,1007,1159,2020
NE,Otoe County,486,576,746,930,1212,2020
NE,Pawnee County,455,530,698,870,983,2020
NE,Perkins County,455,586,698,967,1225,2020
NE,Phelps County,455,613,698,1007,1102,2020
NE,Pierce County,455,556,698,870,946,2020
NE,Platte County,515,600,790,1066,1070,2020
NE,Polk County,455,549,698,942,946,2020
NE,Red Willow County,464,541,712,887,965,2020
NE,Richardson County,455,580,698,920,946,2020
NE,Rock County,455,530,698,980,983,2020
NE,Saline County,543,633,834,1039,1130,2020
NE,Scotts Bluff County,521,617,800,1031,1318,2020
NE,Sheridan County,455,613,698,982,1225,2020
NE,Sherman County,455,555,698,1007,1010,2020
NE,Sioux County,477,556,732,912,1285,2020
NE,Stanton County,586,683,899,1120,1336,2020
NE,Thayer County,455,547,698,892,1016,2020
NE,Thomas County,498,580,764,981,1076,2020
NE,Thurston County,526,530,698,870,946,2020
NE,Valley County,455,530,698,870,1133,2020
NE,Wayne County,485,566,745,928,1286,2020
NE,Webster County,526,530,698,870,946,2020
NE,Wheeler County,484,564,743,954,1047,2020
NE,York County,469,577,720,923,1174,2020
NV,Churchill County,713,718,945,1353,1489,2020
NV,Douglas County,874,880,1109,1553,1947,2020
NV,Elko County,673,802,1033,1490,1527,2020
NV,Esmeralda County,465,542,714,1010,1113,2020
NV,Eureka County,622,725,955,1350,1488,2020
NV,Humboldt County,662,773,1016,1266,1376,2020
NV,Lander County,715,833,1097,1388,1709,2020
NV,Lincoln County,502,649,770,1111,1200,2020
NV,Lyon County,676,680,896,1293,1573,2020
NV,Mineral County,465,595,714,1030,1113,2020
NV,Nye County,574,681,881,1183,1305,2020
NV,Pershing County,480,560,737,918,1148,2020
NV,White Pine County,631,829,969,1384,1389,2020
NH,Belknap County,726,834,1072,1447,1452,2020
NH,Belknap County,726,834,1072,1447,1452,2020
NH,Belknap County,726,834,1072,1447,1452,2020
NH,Belknap County,726,834,1072,1447,1452,2020
NH,Belknap County,726,834,1072,1447,1452,2020
NH,Belknap County,726,834,1072,1447,1452,2020
NH,Belknap County,726,834,1072,1447,1452,2020
NH,Belknap County,726,834,1072,1447,1452,2020
NH,Belknap County,726,834,1072,1447,1452,2020
NH,Belknap County,726,834,1072,1447,1452,2020
NH,Belknap County,726,834,1072,1447,1452,2020
NH,Carroll County,684,854,1050,1404,1722,2020
NH,Carroll County,684,854,1050,1404,1722,2020
NH,Carroll County,684,854,1050,1404,1722,2020
NH,Carroll County,684,854,1050,1404,1722,2020
NH,Carroll County,684,854,1050,1404,1722,2020
NH,Carroll County,684,854,1050,1404,1722,2020
NH,Carroll County,684,854,1050,1404,1722,2020
NH,Carroll County,684,854,1050,1404,1722,2020
NH,Carroll County,684,854,1050,1404,1722,2020
NH,Carroll County,684,854,1050,1404,1722,2020
NH,Carroll County,684,854,1050,1404,1722,2020
NH,Carroll County,684,854,1050,1404,1722,2020
NH,Carroll County,684,854,1050,1404,1722,2020
NH,Carroll County,684,854,1050,1404,1722,2020
NH,Carroll County,684,854,1050,1404,1722,2020
NH,Carroll County,684,854,1050,1404,1722,2020
NH,Carroll County,684,854,1050,1404,1722,2020
NH,Carroll County,684,854,1050,1404,1722,2020
NH,Carroll County,684,854,1050,1404,1722,2020
NH,Cheshire County,773,859,1132,1553,1652,2020
NH,Cheshire County,773,859,1132,1553,1652,2020
NH,Cheshire County,773,859,1132,1553,1652,2020
NH,Cheshire County,773,859,1132,1553,1652,2020
NH,Cheshire County,773,859,1132,1553,1652,2020
NH,Cheshire County,773,859,1132,1553,1652,2020
NH,Cheshire County,773,859,1132,1553,1652,2020
NH,Cheshire County,773,859,1132,1553,1652,2020
NH,Cheshire County,773,859,1132,1553,1652,2020
NH,Cheshire County,773,859,1132,1553,1652,2020
NH,Cheshire County,773,859,1132,1553,1652,2020
NH,Cheshire County,773,859,1132,1553,1652,2020
NH,Cheshire County,773,859,1132,1553,1652,2020
NH,Cheshire County,773,859,1132,1553,1652,2020
NH,Cheshire County,773,859,1132,1553,1652,2020
NH,Cheshire County,773,859,1132,1553,1652,2020
NH,Cheshire County,773,859,1132,1553,1652,2020
NH,Cheshire County,773,859,1132,1553,1652,2020
NH,Cheshire County,773,859,1132,1553,1652,2020
NH,Cheshire County,773,859,1132,1553,1652,2020
NH,Cheshire County,773,859,1132,1553,1652,2020
NH,Cheshire County,773,859,1132,1553,1652,2020
NH,Cheshire County,773,859,1132,1553,1652,2020
NH,Coos County,557,702,817,1032,1236,2020
NH,Coos County,557,702,817,1032,1236,2020
NH,Coos County,557,702,817,1032,1236,2020
NH,Coos County,557,702,817,1032,1236,2020
NH,Coos County,557,702,817,1032,1236,2020
NH,Coos County,557,702,817,1032,1236,2020
NH,Coos County,557,702,817,1032,1236,2020
NH,Coos County,557,702,817,1032,1236,2020
NH,Coos County,557,702,817,1032,1236,2020
NH,Coos County,557,702,817,1032,1236,2020
NH,Coos County,557,702,817,1032,1236,2020
NH,Coos County,557,702,817,1032,1236,2020
NH,Coos County,557,702,817,1032,1236,2020
NH,Coos County,557,702,817,1032,1236,2020
NH,Coos County,557,702,817,1032,1236,2020
NH,Coos County,557,702,817,1032,1236,2020
NH,Coos County,557,702,817,1032,1236,2020
NH,Coos County,557,702,817,1032,1236,2020
NH,Coos County,557,702,817,1032,1236,2020
NH,Coos County,557,702,817,1032,1236,2020
NH,Coos County,557,702,817,1032,1236,2020
NH,Coos County,557,702,817,1032,1236,2020
NH,Coos County,557,702,817,1032,1236,2020
NH,Coos County,557,702,817,1032,1236,2020
NH,Coos County,557,702,817,1032,1236,2020
NH,Coos County,557,702,817,1032,1236,2020
NH,Coos County,557,702,817,1032,1236,2020
NH,Coos County,557,702,817,1032,1236,2020
NH,Coos County,557,702,817,1032,1236,2020
NH,Coos County,557,702,817,1032,1236,2020
NH,Coos County,557,702,817,1032,1236,2020
NH,Coos County,557,702,817,1032,1236,2020
NH,Coos County,557,702,817,1032,1236,2020
NH,Coos County,557,702,817,1032,1236,2020
NH,Coos County,557,702,817,1032,1236,2020
NH,Coos County,557,702,817,1032,1236,2020
NH,Coos County,557,702,817,1032,1236,2020
NH,Coos County,557,702,817,1032,1236,2020
NH,Coos County,557,702,817,1032,1236,2020
NH,Coos County,557,702,817,1032,1236,2020
NH,Coos County,557,702,817,1032,1236,2020
NH,Coos County,557,702,817,1032,1236,2020
NH,Coos County,557,702,817,1032,1236,2020
NH,Grafton County,695,815,1063,1325,1866,2020
NH,Grafton County,695,815,1063,1325,1866,2020
NH,Grafton County,695,815,1063,1325,1866,2020
NH,Grafton County,695,815,1063,1325,1866,2020
NH,Grafton County,695,815,1063,1325,1866,2020
NH,Grafton County,695,815,1063,1325,1866,2020
NH,Grafton County,695,815,1063,1325,1866,2020
NH,Grafton County,695,815,1063,1325,1866,2020
NH,Grafton County,695,815,1063,1325,1866,2020
NH,Grafton County,695,815,1063,1325,1866,2020
NH,Grafton County,695,815,1063,1325,1866,2020
NH,Grafton County,695,815,1063,1325,1866,2020
NH,Grafton County,695,815,1063,1325,1866,2020
NH,Grafton County,695,815,1063,1325,1866,2020
NH,Grafton County,695,815,1063,1325,1866,2020
NH,Grafton County,695,815,1063,1325,1866,2020
NH,Grafton County,695,815,1063,1325,1866,2020
NH,Grafton County,695,815,1063,1325,1866,2020
NH,Grafton County,695,815,1063,1325,1866,2020
NH,Grafton County,695,815,1063,1325,1866,2020
NH,Grafton County,695,815,1063,1325,1866,2020
NH,Grafton County,695,815,1063,1325,1866,2020
NH,Grafton County,695,815,1063,1325,1866,2020
NH,Grafton County,695,815,1063,1325,1866,2020
NH,Grafton County,695,815,1063,1325,1866,2020
NH,Grafton County,695,815,1063,1325,1866,2020
NH,Grafton County,695,815,1063,1325,1866,2020
NH,Grafton County,695,815,1063,1325,1866,2020
NH,Grafton County,695,815,1063,1325,1866,2020
NH,Grafton County,695,815,1063,1325,1866,2020
NH,Grafton County,695,815,1063,1325,1866,2020
NH,Grafton County,695,815,1063,1325,1866,2020
NH,Grafton County,695,815,1063,1325,1866,2020
NH,Grafton County,695,815,1063,1325,1866,2020
NH,Grafton County,695,815,1063,1325,1866,2020
NH,Grafton County,695,815,1063,1325,1866,2020
NH,Grafton County,695,815,1063,1325,1866,2020
NH,Grafton County,695,815,1063,1325,1866,2020
NH,Grafton County,695,815,1063,1325,1866,2020
NH,Grafton County,695,815,1063,1325,1866,2020
NH,Merrimack County,857,922,1192,1558,1722,2020
NH,Merrimack County,857,922,1192,1558,1722,2020
NH,Merrimack County,857,922,1192,1558,1722,2020
NH,Merrimack County,857,922,1192,1558,1722,2020
NH,Merrimack County,857,922,1192,1558,1722,2020
NH,Merrimack County,857,922,1192,1558,1722,2020
NH,Merrimack County,857,922,1192,1558,1722,2020
NH,Merrimack County,857,922,1192,1558,1722,2020
NH,Merrimack County,857,922,1192,1558,1722,2020
NH,Merrimack County,857,922,1192,1558,1722,2020
NH,Merrimack County,857,922,1192,1558,1722,2020
